BLOCK	0	100	2	5	7
BLOCK	0	100	3	44	30
BLOCK	0	100	4	75	25
BLOCK	0	100	5	112	73
BLOCK	0	100	6	152	38
BLOCK	0	100	7	195	33
BLOCK	0	100	8	236	34
BLOCK	0	100	9	278	56
BLOCK	0	100	10	313	32
BLOCK	0	100	11	348	38
BLOCK	0	100	12	382	43
BLOCK	0	100	13	416	31
BLOCK	0	100	14	460	43
BLOCK	0	100	15	503	44
BLOCK	0	100	16	539	31
BLOCK	0	100	17	575	31
BLOCK	0	100	18	609	33
BLOCK	0	100	19	649	35
BLOCK	0	100	20	687	35
BLOCK	0	100	21	726	35
BLOCK	0	100	22	768	45
BLOCK	0	100	23	811	35
BLOCK	0	100	24	844	27
BLOCK	0	100	25	886	32
BLOCK	0	100	26	920	37
BLOCK	0	100	27	957	38
BLOCK	0	100	28	995	32
BLOCK	0	100	29	1032	30
BLOCK	0	100	30	1067	33
BLOCK	0	100	31	1108	52
BLOCK	0	100	32	1152	39
BLOCK	0	100	33	1192	34
BLOCK	0	100	34	1231	33
BLOCK	0	100	35	1270	38
BLOCK	0	100	36	1308	33
BLOCK	0	100	37	1350	39
BLOCK	0	100	38	1392	36
BLOCK	0	100	39	1439	40
BLOCK	0	100	40	1482	36
BLOCK	0	100	41	1516	32
BLOCK	0	100	42	1545	49
BLOCK	0	100	43	1585	40
BLOCK	0	100	44	1627	36
BLOCK	0	100	45	1666	65
BLOCK	0	100	46	1712	43
BLOCK	0	100	47	1751	43
BLOCK	0	100	48	1794	41
BLOCK	0	100	49	1836	36
BLOCK	0	100	50	1875	35
BLOCK	0	100	51	1919	52
BLOCK	0	100	52	1955	32
BLOCK	0	100	53	1997	50
BLOCK	0	100	54	2036	41
BLOCK	0	100	55	2072	35
BLOCK	0	100	56	2107	46
BLOCK	0	100	57	2147	42
BLOCK	0	100	58	2185	35
BLOCK	0	100	59	2224	60
BLOCK	0	100	60	2262	48
BLOCK	0	100	61	2287	69
BLOCK	0	100	62	2322	44
BLOCK	0	100	63	2355	36
BLOCK	0	100	64	2396	51
BLOCK	0	100	65	2429	32
BLOCK	0	100	66	2470	44
BLOCK	0	100	67	2508	68
BLOCK	0	100	68	2541	61
BLOCK	0	100	69	2564	27
BLOCK	0	100	70	2605	38
BLOCK	0	100	71	2650	45
BLOCK	0	100	72	2683	35
BLOCK	0	100	73	2721	52
BLOCK	0	100	74	2764	43
BLOCK	0	100	75	2807	47
BLOCK	0	100	76	2848	61
BLOCK	0	100	77	2885	49
BLOCK	0	100	78	2924	56
BLOCK	0	100	79	2968	47
BLOCK	0	100	80	3002	62
BLOCK	0	100	81	3039	40
BLOCK	0	100	82	3075	39
BLOCK	0	100	83	3113	48
BLOCK	0	100	84	3160	45
BLOCK	0	100	85	3205	51
BLOCK	0	100	86	3242	39
BLOCK	0	100	87	3276	36
BLOCK	0	100	88	3312	46
BLOCK	0	100	89	3345	39
BLOCK	0	100	90	3381	40
BLOCK	0	100	91	3422	44
BLOCK	0	100	92	3457	39
BLOCK	0	100	93	3499	59
BLOCK	0	100	94	3543	49
BLOCK	0	100	95	3568	37
BLOCK	0	100	96	3597	33
BLOCK	0	100	97	3636	38
BLOCK	0	100	98	3675	51
BLOCK	0	100	99	3715	42
BLOCK	0	100	100	3753	44
BLOCK	0	100	101	3796	55
