BLOCK	0	100	2	5	9
BLOCK	0	100	3	35	23
BLOCK	0	100	4	76	34
BLOCK	0	100	5	111	53
BLOCK	0	100	6	149	33
BLOCK	0	100	7	187	31
BLOCK	0	100	8	220	27
BLOCK	0	100	9	263	33
BLOCK	0	100	10	304	33
BLOCK	0	100	11	345	33
BLOCK	0	100	12	383	48
BLOCK	0	100	13	430	48
BLOCK	0	100	14	471	49
BLOCK	0	100	15	506	29
BLOCK	0	100	16	547	34
BLOCK	0	100	17	592	53
BLOCK	0	100	18	631	50
BLOCK	0	100	19	684	54
BLOCK	0	100	20	718	31
BLOCK	0	100	21	759	48
BLOCK	0	100	22	801	90
BLOCK	0	100	23	839	85
BLOCK	0	100	24	873	28
BLOCK	0	100	25	907	26
BLOCK	0	100	26	952	100
BLOCK	0	100	27	990	32
BLOCK	0	100	28	1023	29
BLOCK	0	100	29	1064	47
BLOCK	0	100	30	1097	28
BLOCK	0	100	31	1131	37
BLOCK	0	100	32	1172	40
BLOCK	0	100	33	1216	39
BLOCK	0	100	34	1254	62
BLOCK	0	100	35	1299	35
BLOCK	0	100	36	1338	38
BLOCK	0	100	37	1373	97
BLOCK	0	100	38	1408	54
BLOCK	0	100	39	1448	84
BLOCK	0	100	40	1486	110
BLOCK	0	100	41	1527	36
BLOCK	0	100	42	1566	96
BLOCK	0	100	43	1607	36
BLOCK	0	100	44	1651	48
BLOCK	0	100	45	1690	75
BLOCK	0	100	46	1737	122
BLOCK	0	100	47	1785	53
BLOCK	0	100	48	1838	47
BLOCK	0	100	49	1873	31
BLOCK	0	100	50	1903	30
BLOCK	0	100	51	1947	53
BLOCK	0	100	52	1986	52
BLOCK	0	100	53	2021	35
BLOCK	0	100	54	2056	78
BLOCK	0	100	55	2091	33
BLOCK	0	100	56	2128	37
BLOCK	0	100	57	2164	34
BLOCK	0	100	58	2200	35
BLOCK	0	100	59	2244	48
BLOCK	0	100	60	2284	68
BLOCK	0	100	61	2320	42
BLOCK	0	100	62	2350	116
BLOCK	0	100	63	2397	40
BLOCK	0	100	64	2439	46
BLOCK	0	100	65	2487	38
BLOCK	0	100	66	2528	35
BLOCK	0	100	67	2562	35
BLOCK	0	100	68	2604	55
BLOCK	0	100	69	2643	36
BLOCK	0	100	70	2677	30
BLOCK	0	100	71	2716	44
