BLOCK	0	100	2	5	8
BLOCK	0	100	3	45	35
BLOCK	0	100	4	76	55
BLOCK	0	100	5	120	32
BLOCK	0	100	6	163	44
BLOCK	0	100	7	194	24
BLOCK	0	100	8	232	27
BLOCK	0	100	9	269	28
BLOCK	0	100	10	308	31
BLOCK	0	100	11	347	30
BLOCK	0	100	12	400	51
BLOCK	0	100	13	448	60
BLOCK	0	100	14	474	24
BLOCK	0	100	15	526	48
BLOCK	0	100	16	555	30
BLOCK	0	100	17	595	33
BLOCK	0	100	1	4	0
BLOCK	0	100	2	42	30
BLOCK	0	100	3	86	38
BLOCK	0	100	4	122	28
BLOCK	0	100	5	159	29
BLOCK	0	100	6	198	29
BLOCK	0	100	7	231	31
BLOCK	0	100	8	268	29
BLOCK	0	100	9	302	32
BLOCK	0	100	10	336	30
BLOCK	0	100	11	373	28
BLOCK	0	100	12	419	49
BLOCK	0	100	13	456	28
BLOCK	0	100	14	494	32
BLOCK	0	100	15	525	25
BLOCK	0	100	16	571	35
BLOCK	0	100	17	607	32
BLOCK	0	100	18	660	40
BLOCK	0	100	19	696	30
BLOCK	0	100	20	741	40
BLOCK	0	100	21	786	37
BLOCK	0	100	22	838	43
BLOCK	0	100	23	878	36
BLOCK	0	100	24	910	26
BLOCK	0	100	25	955	57
BLOCK	0	100	26	989	30
BLOCK	0	100	27	1029	34
BLOCK	0	100	28	1071	35
BLOCK	0	100	29	1111	35
BLOCK	0	100	30	1147	31
BLOCK	0	100	31	1186	37
BLOCK	0	100	32	1222	52
BLOCK	0	100	33	1274	55
BLOCK	0	100	34	1305	27
BLOCK	0	100	35	1339	29
BLOCK	0	100	36	1374	28
BLOCK	0	100	37	1412	33
BLOCK	0	100	38	1456	41
BLOCK	0	100	39	1507	43
BLOCK	0	100	40	1545	34
BLOCK	0	100	41	1582	31
BLOCK	0	100	42	1625	45
BLOCK	0	100	43	1668	38
BLOCK	0	100	44	1718	61
BLOCK	0	100	45	1754	32
BLOCK	0	100	46	1790	45
BLOCK	0	100	47	1827	37
BLOCK	0	100	48	1873	41
BLOCK	0	100	49	1912	86
BLOCK	0	100	50	1953	39
BLOCK	0	100	51	1990	42
BLOCK	0	100	52	2026	40
BLOCK	0	100	53	2072	56
BLOCK	0	100	54	2107	31
BLOCK	0	100	55	2143	41
BLOCK	0	100	56	2180	36
BLOCK	0	100	57	2219	37
BLOCK	0	100	58	2254	37
BLOCK	0	100	59	2292	40
BLOCK	0	100	60	2339	48
BLOCK	0	100	61	2381	38
BLOCK	0	100	62	2416	32
BLOCK	0	100	63	2457	39
BLOCK	0	100	64	2499	53
BLOCK	0	100	65	2537	58
BLOCK	0	100	66	2575	51
BLOCK	0	100	67	2619	42
BLOCK	0	100	68	2664	71
BLOCK	0	100	69	2705	41
BLOCK	0	100	70	2741	63
BLOCK	0	100	71	2789	42
BLOCK	0	100	72	2831	39
BLOCK	0	100	73	2865	34
BLOCK	0	100	74	2907	59
BLOCK	0	100	75	2945	38
BLOCK	0	100	76	2991	44
BLOCK	0	100	77	3021	32
BLOCK	0	100	78	3068	45
BLOCK	0	100	79	3124	56
BLOCK	0	100	80	3172	66
BLOCK	0	100	81	3214	66
BLOCK	0	100	82	3255	40
BLOCK	0	100	83	3304	51
BLOCK	0	100	84	3345	43
BLOCK	0	100	85	3379	45
BLOCK	0	100	86	3422	90
BLOCK	0	100	87	3460	37
BLOCK	0	100	88	3495	53
BLOCK	0	100	89	3532	36
BLOCK	0	100	90	3576	43
BLOCK	0	100	91	3610	33
BLOCK	0	100	92	3649	48
BLOCK	0	100	93	3690	70
BLOCK	0	100	94	3721	32
BLOCK	0	100	95	3766	47
BLOCK	0	100	96	3812	48
BLOCK	0	100	97	3846	36
BLOCK	0	100	98	3879	33
BLOCK	0	100	99	3919	43
BLOCK	0	100	100	3953	89
BLOCK	0	100	101	3990	45
BLOCK	0	100	102	4038	54
BLOCK	0	100	103	4078	42
BLOCK	0	100	104	4115	40
BLOCK	0	100	105	4155	60
BLOCK	0	100	106	4197	51
BLOCK	0	100	107	4242	62
BLOCK	0	100	108	4280	80
BLOCK	0	100	109	4312	37
BLOCK	0	100	110	4361	56
BLOCK	0	100	111	4411	72
BLOCK	0	100	112	4440	39
BLOCK	0	100	113	4483	52
BLOCK	0	100	114	4527	45
BLOCK	0	100	115	4572	49
BLOCK	0	100	116	4614	52
BLOCK	0	100	117	4655	46
BLOCK	0	100	118	4695	42
BLOCK	0	100	119	4730	65
BLOCK	0	100	120	4774	47
BLOCK	0	100	121	4810	78
BLOCK	0	100	122	4849	53
BLOCK	0	100	123	4891	180
BLOCK	0	100	124	4929	46
BLOCK	0	100	125	4964	53
BLOCK	0	100	126	5008	63
BLOCK	0	100	127	5057	91
BLOCK	0	100	128	5114	102
BLOCK	0	100	129	5161	59
BLOCK	0	100	130	5193	33
BLOCK	0	100	131	5233	50
BLOCK	0	100	132	5281	59
BLOCK	0	100	133	5327	90
BLOCK	0	100	134	5367	45
BLOCK	0	100	135	5410	71
BLOCK	0	100	136	5453	53
BLOCK	0	100	137	5489	42
BLOCK	0	100	138	5528	39
BLOCK	0	100	139	5570	46
BLOCK	0	100	140	5616	46
BLOCK	0	100	141	5657	45
BLOCK	0	100	142	5702	47
BLOCK	0	100	143	5744	45
BLOCK	0	100	144	5784	40
BLOCK	0	100	145	5825	59
BLOCK	0	100	146	5864	37
BLOCK	0	100	147	5898	36
BLOCK	0	100	148	5938	54
BLOCK	0	100	149	5975	50
BLOCK	0	100	150	6029	68
BLOCK	0	100	151	6070	56
BLOCK	0	100	152	6113	51
BLOCK	0	100	153	6152	144
BLOCK	0	100	154	6188	42
BLOCK	0	100	155	6233	81
BLOCK	0	100	156	6273	42
BLOCK	0	100	157	6301	62
BLOCK	0	100	158	6340	127
BLOCK	0	100	159	6387	60
BLOCK	0	100	160	6420	39
BLOCK	0	100	161	6459	42
BLOCK	0	100	162	6494	56
BLOCK	0	100	163	6527	36
BLOCK	0	100	164	6566	42
BLOCK	0	100	165	6597	59
BLOCK	0	100	166	6637	40
BLOCK	0	100	167	6676	40
BLOCK	0	100	168	6714	41
BLOCK	0	100	169	6752	45
BLOCK	0	100	170	6797	52
BLOCK	0	100	171	6839	48
BLOCK	0	100	172	6883	56
BLOCK	0	100	173	6925	81
BLOCK	0	100	174	6958	34
BLOCK	0	100	175	7004	51
BLOCK	0	100	176	7036	37
BLOCK	0	100	177	7076	45
BLOCK	0	100	178	7118	62
BLOCK	0	100	179	7165	72
BLOCK	0	100	180	7207	87
BLOCK	0	100	181	7247	52
BLOCK	0	100	182	7283	62
BLOCK	0	100	183	7325	64
BLOCK	0	100	184	7367	48
BLOCK	0	100	185	7409	50
BLOCK	0	100	186	7442	37
BLOCK	0	100	187	7491	55
BLOCK	0	100	188	7534	64
BLOCK	0	100	189	7579	84
BLOCK	0	100	190	7622	54
BLOCK	0	100	191	7663	61
BLOCK	0	100	192	7698	44
BLOCK	0	100	193	7734	74
BLOCK	0	100	194	7762	31
BLOCK	0	100	195	7801	138
BLOCK	0	100	196	7841	56
BLOCK	0	100	197	7881	53
BLOCK	0	100	198	7918	76
BLOCK	0	100	199	7957	83
BLOCK	0	100	200	7992	44
BLOCK	0	100	201	8034	63
BLOCK	0	100	202	8057	35
BLOCK	0	100	203	8092	44
BLOCK	0	100	204	8137	74
BLOCK	0	100	205	8175	75
BLOCK	0	100	206	8216	69
BLOCK	0	100	207	8250	47
BLOCK	0	100	208	8291	68
BLOCK	0	100	209	8325	50
BLOCK	0	100	210	8358	51
BLOCK	0	100	211	8392	72
BLOCK	0	100	212	8427	44
BLOCK	0	100	213	8469	61
BLOCK	0	100	214	8513	81
BLOCK	0	100	215	8552	67
